id,date,tlt,ud,pmt,wp,a,p,q,oee,rate,wf,uf,rework,give,line,unit,std,chk,Remark,waste_film_remark,waste_pellet_remark
33429,2023-02-24,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม Plant S/D,,
34414,2023-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,A,PP3,30,0,Plant S/D,,
34415,2023-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,B,PP3,30,0,Plant S/D,,
34416,2023-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,Plant S/D,,
34417,2023-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,Plant S/D,,
34418,2023-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,Plant S/D,,
34419,2023-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,Plant S/D,,
34420,2023-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,B,PP3,30,0,Plant S/D,,
34421,2023-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,A,PP3,30,0,Plant S/D,,
34422,2023-02-25,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม Plant S/D,,
34423,2023-02-25,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,รอโปรแกรม Plant S/D,,
34424,2023-02-26,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,รอโปรแกรม Plant S/D,,
34425,2023-02-26,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม Plant S/D,,
34426,2023-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,A,PP3,30,0,,,
34427,2023-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,A,PP3,30,0,0,,
34428,2023-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,B,PP3,30,0,,,
34429,2023-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,B,PP3,30,0,,,
34430,2023-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,,,
34431,2023-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,,,
34432,2023-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,,,
34433,2023-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,,,
34434,2023-02-28,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,รอโปรแกรม Plant S/D,,
34435,2023-02-27,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,รอโปรแกรม Plant S/D,,
34436,2023-02-27,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม Plant S/D,,
34437,2023-02-28,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม Plant S/D,,
34438,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,รอโปรแกรม Plant S/D,,
34439,2023-03-02,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,รอโปรแกรม Plant S/D,,
34440,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม Plant S/D,,
34441,2023-03-02,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,รอโปรแกรม Plant S/D,,
34442,2023-03-03,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,,,
34443,2023-03-03,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,,,
34444,2023-03-04,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,,,
34445,2023-03-04,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,,,
34446,2023-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,A,PP12,45,0,Plant S/D,,
34447,2023-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,A,PP3,30,0,Plant S/D,,
34448,2023-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,B,PP3,30,0,Plant S/D,,
34449,2023-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,Plant S/D,,
34450,2023-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,Plant S/D,,
34451,2023-03-05,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,,,
34452,2023-03-06,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,,,
34453,2023-03-06,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,,,
34454,2023-03-07,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PP12,30,1,,,
34455,2023-03-07,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,,,
34456,2023-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,A,PP3,30,0,,,
34457,2023-03-07,1,0,1120,0,100,93.33,100,93.33,28,0,130,0,25.115,A,PP3,30,0,,,
34458,2023-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,B,PP3,30,0,,,
34459,2023-03-07,1,0,1065,0,100,88.77,100,88.77,26.63,0,1,0,25.115,B,PP3,30,0,,,
34460,2023-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,,,
34461,2023-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,C,PPE,30,0,,,
34462,2023-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,,,
34463,2023-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,D,PPE,30,0,,,
34464,2023-03-08,0.67,0,1145,0,100,94.94,100,94.94,42.72,0.7,115,0,25.118,A,PP12,45,1,,,
34465,2023-03-08,3.17,0,3352,0,100,88.12,100,88.12,26.44,0.4,337,0,25.114,C,PP12,30,1,,,
34466,2023-03-08,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PPC,30,1,,,
34467,2023-03-09,9.25,0,9818,0,100,88.45,100,88.45,26.54,1.1,933,0,25.114,C,PP12,30,1,,,
34468,2023-03-09,6.67,0,7270,0,100,90.83,100,90.83,27.25,1.1,715,0,25.116,B,PP3,30,1,,,
34469,2023-03-09,3,0,4800,0,100,88.89,100,88.89,40,0.2,474,0,25.115,A,PP12,45,1,,,
34470,2023-03-10,4.55,0,7165,0,100,87.48,100,87.48,39.37,0.8,702,0,25.117,A,PP12,45,1,,,
34471,2023-03-08,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP3,30,1,,,
34472,2023-03-09,6.67,0,7320,0,100,91.45,100,91.45,27.44,1.2,710,0,25.117,A,PP3,30,1,,,
34473,2023-03-09,2.25,0,2480,0,100,91.85,100,91.85,27.56,0.4,250,0,25.116,C,PPE,30,1,,,
34474,2023-03-08,0,0,0,0,0,0,0,0,0,0,0,0,25.11,C,PPE,30,1,,,
34475,2023-03-08,0,0,0,0,0,0,0,0,0,0,0,0,25.11,D,PPE,30,1,,,
34476,2023-03-09,2.17,0,2469,0,100,94.82,100,94.82,28.44,0.4,248,0,25.116,D,PPE,30,1,,,
34477,2023-03-10,10.42,0,11438,0,100,91.47,100,91.47,27.44,1.1,1208,0,25.115,B,PP3,30,1,,,
34478,2023-03-10,10.42,0,11480,0,100,91.81,100,91.81,27.54,1.4,1123,0,25.114,A,PP3,30,1,,,
34479,2023-03-10,4.83,0,5159,0,100,89.01,100,89.01,26.7,0.4,501,0,25.114,C,PP12,30,1,,,
34480,2023-03-10,3.67,0,4181,0,100,94.94,100,94.94,28.48,0.4,430,0,25.115,C,PPE,30,1,,,
34481,2023-03-11,6.5,0,7033,0,100,90.17,100,90.17,27.05,0.4,715,0,25.114,C,PPE,30,1,,,
34482,2023-03-11,2.7,0,2842,0,100,87.72,100,87.72,26.31,0.4,270,0,25.116,C,PP12,30,1,,,
34483,2023-03-11,1.75,0,2840,0,100,90.16,100,90.16,40.57,0.3,275,0,25.119,A,PP12,45,1,,,
34484,2023-03-11,11.92,0,9658,0,100,67.52,100,67.52,20.26,0.6,952,0,25.115,B,PP3,30,1,01.30 06.00 Turning bag หมุนเลยตำแหน่ง และมีเสียงดังผิดปกติ  breaker D-11 trip ไม่สามารถเดินเครื่อง Palletizer B ได้,,
34485,2023-03-11,11.42,0,12720,0,100,92.82,100,92.82,27.85,1,1245,0,25.115,A,PP3,30,1,,,
34486,2023-03-11,2.75,0,2900,0,100,87.88,100,87.88,26.36,0.4,290,0,25.115,D,PPE,30,1,,,
34487,2023-03-12,9.08,0,10157,0,100,93.22,100,93.22,27.97,0.8,940,0,25.114,C,PPE,30,1,,,
34488,2023-03-12,0.8,0,1271,0,100,88.26,100,88.26,39.72,0.2,137,0,25.112,A,PP12,45,1,,,
34489,2023-03-12,5.83,0,6207,0,100,88.72,100,88.72,26.62,0.7,616,0,25.113,C,PP12,30,1,,,
34490,2023-03-12,9,0,10038,0,100,92.94,100,92.94,27.88,0.81,977,0,25.116,B,PP3,30,1,,,
34491,2023-03-12,14.75,0,16082,0,100,90.86,100,90.86,27.26,1.28,1491,0,25.116,A,PP3,30,0,,,
34492,2023-03-12,8.25,2,6397,0,75.76,85.29,100,64.62,25.59,0.6,666,0,25.118,D,PPE,30,0,"18.30-20.30เครื่องจักร Alarm D705-E02 ionising unit cs Alarm ทำให้ชุด Pallet หยุดการทำงานบ่อย
เบื้องต้น MI ได้ให้ใช้วิธี ดึงสายสัญญาณเส้นสีฟ้าออกออกแล้ว Reset ที่กล่อง PLCภายในตู้ Control 
ทำการ Bagไป Reset ไป",,
34493,2023-03-13,11,1.5,10676,0,86.36,93.65,100,80.88,28.09,0.8,1040,0,25.113,C,PP12,30,1,15.00-16.00 bolt ยึดsupportของloading plate หลุดnoti 10786557 mmซ่อมเสร็จแล้ว,,
34494,2023-03-13,0.32,0,507,0,100,88.02,100,88.02,39.61,0,48,0,25.116,A,PP12,45,1,,,
34495,2023-03-13,12.17,0,13829,0,100,94.69,100,94.69,28.41,1.43,1270,0,25.115,A,PP3,30,0,,,
34496,2023-03-13,12.33,3,10827,0,75.67,96.7,100,73.17,29.01,0.9,1060,0,25.115,B,PP3,30,0,"MI แก้ไข   Roller table 99A030ไม่ทำงาน
17.00-22.10 MI แก้ใขปรับ Parameter ชุดสั่งการของตัว Stretch warp Alarm Prox.SW.Count turntable rol.conv. 
Test Runใช้งานได้ปกติ",,
34497,2023-03-13,6.42,0,7139,0,100,92.67,100,92.67,27.8,0.6,760,0,25.116,C,PPE,30,0,,,
34498,2023-03-13,4.17,0,4280,0,100,85.53,100,85.53,25.66,0.4,355,0,25.116,D,PPE,30,0,,,
34499,2023-03-14,6.28,0,10010,0,100,88.55,100,88.55,39.85,0.8,989,0,25.118,A,PP12,45,1,,,
34500,2023-03-14,6.42,0,6743,0,100,87.53,100,87.53,26.26,0.6,603,0,25.114,C,PP12,30,1,,,
34501,2023-03-14,6.67,0,7560,0,100,94.45,100,94.45,28.34,1.2,759,0,25.115,C,PPE,30,1,,รอยต่อ,
34502,2023-03-14,8.58,0,9597,0,100,93.21,100,93.21,27.96,0.8,937,0,25.115,D,PPE,30,1,,รอยต่อ,
34503,2023-03-14,15.08,2.67,12640,0,82.29,84.88,100,69.85,25.46,1.19,1195,0,25.115,A,PP3,30,1,"02.30 - 04.30  ชุดลมเป่าใต้ถุงไม่มีแรงเป่าลม line A  ชุด SOLENOID VALVE ยางดำขาดด้านใน 2 ตัว
ทำให้ bottom เย็นไม่ทัน แก้ไขเบื่องต้นใช้ไปก่อน โดยใช้เทปดำปะ",รอยต่อ,
34504,2023-03-14,15,2.83,13282,0,81.13,90.95,100,73.79,27.28,1.28,1261,0,25.117,B,PP3,30,1,09.30-12.20 ลวดซีล Bottom seal ขาด,รอยต่อ,
34505,2023-03-15,2.87,0,3027,0,100,87.89,100,87.89,26.37,0.2,339,0,25.115,C,PP12,30,1,,,
34506,2023-03-15,8.67,0,13833,0,100,88.64,100,88.64,39.89,2.2,1379,0,25.118,A,PP12,45,1,,,
34507,2023-03-15,10.42,0,11200,0.035,100,89.57,99.99,89.56,26.87,1.2,1041,0,25.117,A,PP3,30,0,,รอยต่อ,
34508,2023-03-15,14.92,4.33,11564,0,70.98,91,100,64.59,27.3,1.2,1153,0,25.116,B,PP3,30,0,"14.00-18.20 Stretch wrap  ค้าง Step proximity motor roller table 99A030 สัญญาณไฟติดสีแดงค้างตลอด
ออก Noti. 10786807 ให้ MI แก้ไขโดยการ Up date Add.proximity ใหม่ อยู่หลายตัว",รอยต่อ,
34509,2023-03-15,6.92,3,4000,0,56.65,85.03,100,48.17,25.51,0.2,352,0,25.115,C,PPE,30,0,"02.00-06.00 Noti 10786869 เครื่อง Alarm on the profinet bus
	ตรวจสอบชุด seal top/bottom สาย prox /สายสัณญาณต่าง ยังหาสาเหตุไม่เจอ",รอยต่อ,
34510,2023-03-15,7,6,440,0,14.29,36.67,100,5.24,11,0,54,0,25.115,D,PPE,30,0,"Stretch hood D	23.00-06.00 Hood ค้าง Step Reset ไม่หาย Fault D-600 B06 Safety bult 2 hoist เดินเครื่องไม่ได้",,
34511,2023-03-16,2.28,0,2418,0,100,88.38,100,88.38,26.51,0.3,232,0,25.115,C,PP12,30,1,,,
34512,2023-03-16,1.17,0,1896,0,100,90.03,100,90.03,40.51,0.2,193,0,25.118,A,PP12,45,1,,,
34513,2023-03-16,4,0,4349,0,100,90.6,100,90.6,27.18,0.4,417,0,25.117,C,PPE,30,1,,,
34514,2023-03-16,12.5,0,14160,0,100,94.4,100,94.4,28.32,1.5,1446,0,25.116,B,PP3,30,1,,,
34515,2023-03-16,13.75,0,14865,0,100,90.09,100,90.09,27.03,1.2,1304,0,25.116,A,PP3,30,1,,,
34516,2023-03-17,3.42,0,5417,0,100,88,100,88,39.6,0.4,520,0,25.118,A,PP12,45,1,,,
34517,2023-03-17,3.2,0,3442,0,100,89.64,100,89.64,26.89,0.5,348,0,25.117,C,PP12,30,1,,,
34518,2023-03-17,7.33,0,6834,0.025,100,77.69,99.99,77.68,23.31,0.95,564,0,25.115,A,PP3,30,1,11.00-22.00 Noti 10787024  กระบอกสูบ Cooling bottom  line A ไม่ทำงาน Auto ไม่ยอมตบถุงเพื่อลด อุณหภูมิMI แก้ไขโดย Off main power suppy ที่ตู้ Control เสร็จแล้ว  On power suppy ขึ้นมาใหม่ ชุดกระบอกสูบ Cooling bottom จึงทำงานได้ปกติ,,ปากเปิด
34519,2023-03-17,0,0,0,0,0,0,0,0,0,0,0,0,25.11,D,PPE,30,1,,,
34520,2023-03-17,15.42,4.33,11560,0.1,71.92,86.87,99.97,62.46,26.06,1.56,1156,0,25.115,B,PP3,30,1,23.00-02.30 ข้อต่อสายลมเข้า Cylinder clamp jaw #4 (D/S) ชำรุดล็อคสายลมไม่ได้ไม่มีของเปลี่ยน เสียเวลาหาของเก่าจากตู้เก็บของเอามาเปลี่ยนพอใช้งานได้,,ปากเปิด
34521,2023-03-17,1.15,0,1254,0,100,90.87,100,90.87,27.26,0.2,126,0,25.115,C,PPE,30,1,,,
34522,2023-03-18,5.03,0,8141,0,100,89.92,100,89.92,40.46,1.8,812,0,25.118,A,PP12,45,1,,,
34523,2023-03-18,8.67,0,9279,0,100,89.19,100,89.19,26.76,0.7,858,0,25.117,C,PP12,30,1,,,
34524,2023-03-18,7.08,0,7840,0,100,92.28,100,92.28,27.68,0.8,778,0,25.116,C,PPE,30,1,,,
34525,2023-03-18,12.25,0,13993,0,100,95.19,100,95.19,28.56,1.5,1389,0,25.115,A,PP3,30,1,,,
34526,2023-03-18,9.42,0,10571,0,100,93.52,100,93.52,28.05,0.3,1040,0,25.116,B,PP3,30,1,,,
34527,2023-03-18,7.08,0,6940,0,100,81.69,100,81.69,24.51,0.6,703,0,25.117,D,PPE,30,1,,,
34528,2023-03-19,10.08,0,11200,0,100,92.59,100,92.59,27.78,1.02,1060,0,25.116,A,PP3,30,1,,,
34529,2023-03-19,10.08,0,11223,0,100,92.78,100,92.78,27.83,1.02,1102,0,25.115,B,PP3,30,1,,,
34530,2023-03-19,4.17,0,6686,0,100,89.08,100,89.08,40.08,0.7,659,0,25.117,A,PP12,45,1,,,
34531,2023-03-19,11.67,0,13384,0,100,95.57,100,95.57,28.67,1.6,1313,0,25.118,C,PPE,30,1,,,
34532,2023-03-19,13.75,0,13701,0,100,83.04,100,83.04,24.91,1.6,1302,0,25.118,C,PP12,30,1,Palletizer C :08.00 - 09.00 น. Bolt ของ โช่ชุด turning bag ขาด  / แก้ไขเบื้องต้น หา nut มาขันล็อคประกบส่วนที่หักแล้ว bag ต่อ / ออก Noti.10787270 ให้ช่างเข้ามาแก้ไขเปลี่ยนตัวใหม่,,
34533,2023-03-20,3.83,0,4320,0.015,100,93.99,99.99,93.98,28.2,0.4,418,0,25.115,A,PP3,30,1,,,
34534,2023-03-20,3.92,0,4349,0.01,100,92.45,99.99,92.44,27.74,0.2,380,0,25.114,B,PP3,30,1,,,
34535,2023-03-19,11.75,0,13080,0,100,92.77,100,92.77,27.83,1.2,1305,0,25.119,D,PPE,30,1,,,
34536,2023-03-20,7.28,0,11681,0.045,100,89.14,99.98,89.12,40.11,2.4,1127,0,25.119,A,PP12,45,1,,,
34537,2023-03-20,11.92,0,12939,0,100,90.46,100,90.46,27.14,1.3,1216,0,25.114,C,PP12,30,1,,,
34538,2023-03-20,11.58,1.33,11120,0.01,88.51,90.41,100,80.02,27.12,1,1027,0,25.115,C,PPE,30,1,19.00-20.20 พบถุงแตกออกมาจากเครื่อง Bagging หยุดเครื่อง ทำการตรวจสอบพบ Film มีรอยแตกขอบมุม,,
34539,2023-03-20,11.67,2.67,9760,0.002,77.12,90.37,100,69.69,27.11,0.8,818,0,25.115,D,PPE,30,1,"09.30-10.00  MI แก้ไขเปลี่ยน Low level ของใหม่ให้
18.00-20.20 พบถุง Hood เข้าไปพันติดกับ Roller Feed Film ทำให้ไม่สามารถ Hood ได้ ต้องทำการแงะออก",,
34540,2023-03-21,9.92,5.5,4855,0,44.56,91.53,100,40.79,27.46,0.4,460,0,25.115,C,PP12,30,1,00.30 บูทประคอง Holding Tong หัว 2 ฝั่ง O/S แตกทำให้ ไม่กลับตำแหน่งตามปกติ การแก้ไข : ออก Noti. 10787566 / แจ้งให้ plant รับทราบแล้ว สามารถรอตอนเช้าได้ / รอช่างเข้าซ่อมตอนเช้า,,
34541,2023-03-21,6.42,0,7088,0,100,92,100,92,27.6,0.4,679,0,25.116,D,PPE,30,1,,,
34542,2023-03-21,7.67,4,5828,0,47.85,88.22,100,42.21,39.7,1.4,584,0,25.118,A,PP12,45,1,15.00 - 19.00 MI เข้ามาตรวจสอบและแก้ไขเปลี่ยน Holding tong O/S ตัวใหม่  และ Test run พบว่าปกติ ยังไม่พบอาการซีลหมิ่น,,
34543,2023-03-21,9.17,0,9920,0,100,90.15,100,90.15,27.04,0.4,845,0,25.116,C,PPE,30,1,,,
34544,2023-03-21,6.42,0,7183,0,100,93.24,100,93.24,27.97,0.62,741,0,25.114,A,PP3,30,1,,,
34545,2023-03-21,6.42,0,7088,0,100,92,100,92,27.6,0.4,679,0,25.114,B,PP3,30,1,,,
34546,2023-03-22,6.92,0,10994,0,100,88.26,100,88.26,39.72,1,1093,0,25.118,A,PP12,45,1,,,
34547,2023-03-22,6.48,1.5,5511,0,76.85,92.22,100,70.87,27.67,0.4,518,0,25.114,C,PP12,30,1,"Bagging C : 16.30 Metal detector alarmตลอด conveyor ไม่สามารถทำงานได้					
การแก้ไข : ออก Noti.  10787718 / รอ MI เข้ามาแก้ไข					
17.00 - 18.00 ระหว่างรอช่าง ทำการแก้ไข off main power ทิ้งไว้ แล้ว on ใหม่ หลายครั้ง					
 / อาการจอขาว , alarm ตลอด หายไป /  Bag next.",,
34548,2023-03-22,6.77,0,7644,0,100,94.09,100,94.09,28.23,1,781,0,25.115,A,PPC,30,1,,,
34549,2023-03-22,13.92,1.67,13320,0,88,90.61,100,79.74,27.18,1,1247,0,25.115,C,PPE,30,1,10.00-11.40 Bolt ยึดเสาชุด Crimping ขาด 3 ตัว หาของมาเปลี่ยนใหม่,รอยต่อ,
34550,2023-03-22,13.92,1.5,13784,0,89.22,92.49,100,82.52,27.75,1241,0,1,25.115,D,PPE,30,1,10.00-11.30 Inkjet พ่นครึ่งเดียวตรวจเช็คพบหัวinjetเลอะสกปรก/ทำการถอดมาล้าง,รอยต่อ,
34551,2023-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,B,PPC,30,0,รอโปรแกรม,,
34552,2023-03-22,3.67,0,4000,0,100,90.83,100,90.83,27.25,0.8,407,0,25.115,A,PP3,30,0,,รอยต่อ,
34553,2023-03-22,3.67,0,4030,0,100,91.51,100,91.51,27.45,0.5,390,0,25.115,B,PP3,30,0,,รอยต่อ,
34554,2023-03-23,10.17,0,10884,0,100,89.18,100,89.18,26.76,2,1071,0,25.117,C,PP12,30,1,,,
34555,2023-03-23,6.83,0,10973,0,100,89.25,100,89.25,40.16,0.8,1092,0,25.119,A,PP12,45,1,,,
34556,2023-03-23,11.5,0.5,12559,0.015,95.65,95.14,100,91,28.54,1.4,1152,0.05,25.117,A,PPC,30,1,,,
34557,2023-03-23,14.08,1,14319,0.02,92.9,91.23,99.99,84.74,27.37,1.2,1361,0,25.116,D,PPE,30,1,10.00-11.00 Stretch hood  Alarms F123-D612-B01 Proximility Switch Strech Sled Left Position ต้องคอย รีเซ็ต หลายครั้ง,รอยต่อ,
34558,2023-03-23,13.42,0,14810,0.017,100,91.96,100,91.96,27.59,1.2,1410,0,25.116,C,PPE,30,1,,รอยต่อ,
34559,2023-03-23,6.33,0,7138,0,100,93.97,100,93.97,28.19,0.8,687,0,25.116,B,PP3,30,1,,รอยต่อ,
34560,2023-03-23,6.33,0,7080,0,100,93.21,100,93.21,27.96,0.9,697,0,25.114,A,PP3,30,0,,รอยต่อ,
34561,2023-03-24,12.58,0,13531,0,100,89.63,100,89.63,26.89,1.3,1316,0,25.114,C,PP12,30,1,,,
34562,2023-03-24,10.08,3.67,7150,0,63.59,92.95,100,59.11,27.89,0.6,671,0,25.116,D,PPE,30,1,17.20-21.30 กระแสไฟฟ้าไม่จ่ายเข้าเครื่อง Bagging Oncall ME แก้ไข,รอยต่อ,
34563,2023-03-24,10,0,11080,0,100,92.33,100,92.33,27.7,0.8,1030,0,25.115,C,PPE,30,1,,รอยต่อ,
34564,2023-03-24,3.67,0,5785,0,100,87.57,100,87.57,39.41,0.5,579,0,25.119,A,PP12,45,1,,,
34565,2023-03-24,0.5,0,520,0,100,86.67,100,86.67,26,0,42,0,25.115,A,PP3,30,0,,,
34566,2023-03-24,0.42,0,486,0,100,96.43,100,96.43,28.93,0,49,0,25.115,B,PP3,30,0,,,
34567,2023-03-25,8.18,0,8766,0,100,89.3,100,89.3,26.79,0.7,840,0,25.114,C,PP12,30,1,,,
34568,2023-03-25,4.73,0,7655,0,100,89.91,100,89.91,40.46,0.7,761,0,25.118,A,PP12,45,1,,,
34569,2023-03-25,4.33,0,4480,0,100,86.22,100,86.22,25.87,0,448,0,25.115,A,PP3,30,1,,,
34570,2023-03-25,5.33,0,6000,0,100,93.81,100,93.81,28.14,0.6,580,0,25.115,B,PP3,30,1,,,
34571,2023-03-25,12.17,0,13280,0,100,90.93,100,90.93,27.28,1.4,1287,0,25.116,C,PPE,30,1,,,
34572,2023-03-25,12.25,0,13225,0,100,89.97,100,89.97,26.99,1,1276,0,25.117,D,PPE,30,1,,,
34573,2023-03-26,11.25,0,12280,0.005,100,90.96,100,90.96,27.29,1.5,1215,0,25.117,A,PPC,30,1,,,
34574,2023-03-26,7.25,0,11713,0,100,89.75,100,89.75,40.39,1.2,1144,0,25.117,A,PP12,45,1,,,
34575,2023-03-26,11.92,3,9686,0,74.83,90.49,100,67.71,27.15,1.2,984,0,25.114,C,PP12,30,1,motor main drive brakไม่ทำงาน,,
34576,2023-03-26,1.12,0,1245,0,100,92.63,100,92.63,27.79,0,124,0,25.115,A,PP3,30,1,,,
34577,2023-03-26,1.08,0,1201,0,100,92.67,100,92.67,27.8,40,121,0,25.115,B,PP3,30,1,,,
34578,2023-03-26,8.25,0,9040,0.025,100,91.31,99.99,91.3,27.39,0.4,792,0,25.116,C,PPE,30,1,,,ปากเปิด
34579,2023-03-26,8.25,0,8863,0.02,100,89.53,99.99,89.52,26.86,0.6,731,0,25.116,D,PPE,30,1,,,ปากเปิด
34580,2023-03-27,7.03,0,11223,0,100,88.69,100,88.69,39.91,1.2,1124,0,25.117,A,PP12,45,1,,,
34581,2023-03-27,1.23,0,1310,0,100,88.75,100,88.75,26.63,0.2,145,0,25.118,C,PP12,30,1,,,
34582,2023-03-27,11.5,0,12640,0,100,91.59,100,91.59,27.48,0.8,1114,0,25.116,C,PPE,30,1,,,
34583,2023-03-27,1,0,1161,0.4,100,96.75,98.62,95.41,29.02,0,125,0,25.119,B,PPC,30,1,,,
34584,2023-03-27,6.75,0,7480,0,100,92.35,100,92.35,27.7,0.8,746,0,25.114,A,PP3,30,1,,,
34585,2023-03-27,6.75,0,7489,0,100,92.46,100,92.46,27.74,0.8,752,0,25.115,B,PP3,30,1,,,
34586,2023-03-27,11.5,0,12487,0,100,90.49,100,90.49,27.15,0.8,1214,0,25.117,D,PPE,30,1,,,
34587,2023-03-28,4.57,0,4783,0,100,87.22,100,87.22,26.17,0.4,474,0,25.116,C,PP12,30,1,,,
34588,2023-03-28,1.42,0,2207,0,100,86.35,100,86.35,38.86,0,208,0,25.119,A,PP12,45,1,,,
34589,2023-03-28,1.58,0,1754,0,100,92.51,100,92.51,27.75,0.2,190,0,25.118,B,PPC,30,1,,,
34590,2023-03-28,6.5,0,7229,0,100,92.68,100,92.68,27.8,0.4,700,0,25.116,A,PPC,30,1,,,
34591,2023-03-28,13,2,11270,0.005,84.62,85.38,100,72.25,25.61,1.1,1031,0,25.115,C,PPE,30,1,17.00-19.00 Sucker ดูด Film ไม่ได้ตรวจสอบพบว่าท่อ Sucker ชุดบนแตก / ทำการแก้ไขโดยการเปลี่ยนท่อ,,
34592,2023-03-28,9.42,0,10200,0,100,90.23,100,90.23,27.07,0.8,1004,0,25.113,A,PP3,30,1,,,
34593,2023-03-28,9.25,0,10185,0,100,91.76,100,91.76,27.53,0.82,1020,0,25.115,B,PP3,30,1,,,
34594,2023-03-29,4.08,0,4656,0,100,95.1,100,95.1,28.53,0.6,444,0,25.116,A,PPC,30,1,,,
34595,2023-03-28,7.42,1,6720,0,86.52,87.23,100,75.47,26.17,0.6,681,0,25.115,D,PPE,30,0,"16.00-17.00 Fault F123 D612-B01 Proximity switch Stretch Sled left position extended  MI ยังไม่ได้เข้ามาแก้ไข
ยังคงต้อง Reset เครื่องที่หน้าเครื่องอยู่เหมือนเดิม ช่างติดงานที่อืน",,
34596,2023-03-29,6.75,0,7209,0,100,89,100,89,26.7,0,680,0,25.118,B,PPC,30,1,,,
34597,2023-03-29,11.67,0,12997,0,100,92.81,100,92.81,27.84,1.1,1183,0,25.115,D,PPE,30,1,,,
34598,2023-03-29,0,0,0,0,0,0,0,0,0,0,0,0,25.11,A,PP12,45,1,,,
34599,2023-03-29,7.17,1,5360,0,86.05,72.39,100,62.29,21.72,0.6,500,0,25.113,A,PP3,30,0,10.00-11.00 ฟิล์มขาดในเครื่องต้องเสียเวลาร้อยฟิล์มและปรับเครื่องใหม่,,
